article_id,authors,author_name
2301.00521,"Shengjie Wang, Fengbo Lan, Xiang Zheng, Yuxue Cao, Oluwatosin Oseni,
  Haotian Xu, Tao Zhang, Yang Gao","Shengjie Wang, Fengbo Lan, Xiang Zheng, Yuxue Cao, Oluwatosin Oseni,
  Haotian Xu, Tao Zhang, Yang Gao"
2301.00523,"Yang Xu, Ronghao Zheng, Senlin Zhang, Meiqin Liu","Yang Xu, Ronghao Zheng, Senlin Zhang, Meiqin Liu"
2301.00524,"Asma Ahmed Hashmi, Aigerim Zhumabayeva, Nikita Kotelevskii, Artem
  Agafonov, Mohammad Yaqub, Maxim Panov and Martin Takavc","Asma Ahmed Hashmi, Aigerim Zhumabayeva, Nikita Kotelevskii, Artem
  Agafonov, Mohammad Yaqub, Maxim Panov"
2301.00524,"Asma Ahmed Hashmi, Aigerim Zhumabayeva, Nikita Kotelevskii, Artem
  Agafonov, Mohammad Yaqub, Maxim Panov and Martin Takavc",Martin Takac
2301.00527,"Jumin Lee, Woobin Im, Sebin Lee, Sung-Eui Yoon","Jumin Lee, Woobin Im, Sebin Lee, Sung-Eui Yoon"
2301.0053,"Shuqi Liu, Yu Zhou, Tingting Han, and Taolue Chen","Shuqi Liu, Yu Zhou, Tingting Han,"
2301.0053,"Shuqi Liu, Yu Zhou, Tingting Han, and Taolue Chen",Taolue Chen
2301.00531,"Ziyi Tang, Ruimao Zhang, Zhanglin Peng, Jinrui Chen, Liang Lin","Ziyi Tang, Ruimao Zhang, Zhanglin Peng, Jinrui Chen, Liang Lin"
2301.00537,"Yixin Wang, David M. Blei, John P. Cunningham","Yixin Wang, David M. Blei, John P. Cunningham"
2301.00539,"Sudhansu Bala Das, Divyajoti Panda, Tapas Kumar Mishra, Bidyut Kr.
  Patra","Sudhansu Bala Das, Divyajoti Panda, Tapas Kumar Mishra, Bidyut Kr.
  Patra"
2301.00545,"Yikai Wang, Yanwei Fu, and Xinwei Sun","Yikai Wang, Yanwei Fu,"
2301.00545,"Yikai Wang, Yanwei Fu, and Xinwei Sun",Xinwei Sun
2301.00552,"I. RodrIguez-RodrIguez, A. Ortiz, N.J. Gallego-Molina, M.A.
  Formoso, W.L. Woo","I. RodrIguez-RodrIguez, A. Ortiz, N.J. Gallego-Molina, M.A.
  Formoso, W.L. Woo"
2301.00555,"Jisu Shin, Seunghyun Shin and Hae-Gon Jeon","Jisu Shin, Seunghyun Shin"
2301.00555,"Jisu Shin, Seunghyun Shin and Hae-Gon Jeon",Hae-Gon Jeon
2301.00557,"Ian Covert, Wei Qiu, Mingyu Lu, Nayoon Kim, Nathan White, Su-In Lee","Ian Covert, Wei Qiu, Mingyu Lu, Nayoon Kim, Nathan White, Su-In Lee"
2301.00561,Pratik Gajane,Pratik Gajane
2301.00562,"Xujin Zhou, Irem Koprulu, Atilla Eryilmaz","Xujin Zhou, Irem Koprulu, Atilla Eryilmaz"
2301.00564,"Juan S. Giraldo, Nataly Banol Arias, Pedro P. Vergara, Maria Vlasiou,
  Gerwin Hoogsteen, Johann L. Hurink","Juan S. Giraldo, Nataly Banol Arias, Pedro P. Vergara, Maria Vlasiou,
  Gerwin Hoogsteen, Johann L. Hurink"
2301.00565,"Judicael Poumay, Ashwin Ittoo","Judicael Poumay, Ashwin Ittoo"
2301.00573,Mikhail A. Bragin,Mikhail A. Bragin
2301.0058,"Fan Zhang, Arianna Salazar Miranda, Fabio Duarte, Lawrence Vale,
  Gary Hack, Min Chen, Yu Liu, Michael Batty, Carlo Ratti","Fan Zhang, Arianna Salazar Miranda, Fabio Duarte, Lawrence Vale,
  Gary Hack, Min Chen, Yu Liu, Michael Batty, Carlo Ratti"
2301.00581,"Jiaxin Wang, Fang-Wei Fu, Yadi Wei","Jiaxin Wang, Fang-Wei Fu, Yadi Wei"
2301.00582,"Erlend Torje Berg Lundby, Haakon Robinsson, Adil Rasheed, Ivar Johan
  Halvorsen, Jan Tommy Gravdahl","Erlend Torje Berg Lundby, Haakon Robinsson, Adil Rasheed, Ivar Johan
  Halvorsen, Jan Tommy Gravdahl"
2301.00583,"Mohammad Soleymani, Ignacio Santamaria, Eduard Jorswieck","Mohammad Soleymani, Ignacio Santamaria, Eduard Jorswieck"
2301.00591,"Amitay Sicherman, Yossi Adi","Amitay Sicherman, Yossi Adi"
2301.00592,"Chiyu Zhang, Jun Yang, Zaiyan Dai, Peng Cao","Chiyu Zhang, Jun Yang, Zaiyan Dai, Peng Cao"
2301.00594,"Mohammad Soleymani, Ignacio Santamaria, Eduard Jorswieck","Mohammad Soleymani, Ignacio Santamaria, Eduard Jorswieck"
2301.00595,Ekaterina Antonenko and Jesse Read,Ekaterina Antonenko
2301.00595,Ekaterina Antonenko and Jesse Read,Jesse Read
2301.00596,"Orjan Langoy Olsen and Tonje Knutsen Sordalen and Morten
  Goodwin and Ketil Malde and Kristian Muri Knausgaard and Kim Tallaksen
  Halvorsen",Orjan Langoy Olsen
2301.00596,"Orjan Langoy Olsen and Tonje Knutsen Sordalen and Morten
  Goodwin and Ketil Malde and Kristian Muri Knausgaard and Kim Tallaksen
  Halvorsen",Tonje Knutsen Sordalen
2301.00596,"Orjan Langoy Olsen and Tonje Knutsen Sordalen and Morten
  Goodwin and Ketil Malde and Kristian Muri Knausgaard and Kim Tallaksen
  Halvorsen","Morten
  Goodwin"
2301.00596,"Orjan Langoy Olsen and Tonje Knutsen Sordalen and Morten
  Goodwin and Ketil Malde and Kristian Muri Knausgaard and Kim Tallaksen
  Halvorsen",Ketil Malde
2301.00596,"Orjan Langoy Olsen and Tonje Knutsen Sordalen and Morten
  Goodwin and Ketil Malde and Kristian Muri Knausgaard and Kim Tallaksen
  Halvorsen",Kristian Muri Knausgaard
2301.00596,"Orjan Langoy Olsen and Tonje Knutsen Sordalen and Morten
  Goodwin and Ketil Malde and Kristian Muri Knausgaard and Kim Tallaksen
  Halvorsen","Kim Tallaksen
  Halvorsen"
2301.00597,Sourav Mondal and Marco Ruffini,Sourav Mondal
2301.00597,Sourav Mondal and Marco Ruffini,Marco Ruffini
2301.00602,Shehab Eldeen Ayman Mounir,Shehab Eldeen Ayman Mounir
2301.00604,"Hamed Vahdat-Nejad, Mohammad Ghasem Akbari, Fatemeh Salmani, Faezeh
  Azizi, Hamid-Reza Nili-Sani","Hamed Vahdat-Nejad, Mohammad Ghasem Akbari, Fatemeh Salmani, Faezeh
  Azizi, Hamid-Reza Nili-Sani"
2301.00614,"Michael Hauck, Patrick Schmidt, Alexander Kobelski, Stefan Streif","Michael Hauck, Patrick Schmidt, Alexander Kobelski, Stefan Streif"
2301.00615,"Kaicheng Yang, Yuhan Wu, Ruijie Miao, Tong Yang, Zirui Liu, Zicang Xu,
  Rui Qiu, Yikai Zhao, Hanglong Lv, Zhigang Ji, Gaogang Xie","Kaicheng Yang, Yuhan Wu, Ruijie Miao, Tong Yang, Zirui Liu, Zicang Xu,
  Rui Qiu, Yikai Zhao, Hanglong Lv, Zhigang Ji, Gaogang Xie"
2301.00618,Masoud Dayani Najafabadi and Mohammad Reza Ahmadzadeh,Masoud Dayani Najafabadi
2301.00618,Masoud Dayani Najafabadi and Mohammad Reza Ahmadzadeh,Mohammad Reza Ahmadzadeh
2301.0062,"Arnav Varma, Elahe Arani and Bahram Zonooz","Arnav Varma, Elahe Arani"
2301.0062,"Arnav Varma, Elahe Arani and Bahram Zonooz",Bahram Zonooz
2301.00621,"Dor Tsur, Ziv Aharoni, Ziv Goldfeld and Haim Permuter","Dor Tsur, Ziv Aharoni, Ziv Goldfeld"
2301.00621,"Dor Tsur, Ziv Aharoni, Ziv Goldfeld and Haim Permuter",Haim Permuter
2301.00622,"Kun Zhao, Qian Gao, Siyuan Hao, Jie Sun, Lijian Zhou","Kun Zhao, Qian Gao, Siyuan Hao, Jie Sun, Lijian Zhou"
2301.00623,Matthias Barkowsky and Holger Giese,Matthias Barkowsky
2301.00623,Matthias Barkowsky and Holger Giese,Holger Giese
2301.00624,Matthias Barkowsky and Holger Giese,Matthias Barkowsky
2301.00624,Matthias Barkowsky and Holger Giese,Holger Giese
2301.00626,"Alejandro Vigna-Gomez, Javier Murillo, Manelik Ramirez, Alberto
  Borbolla, Ian Marquez and Prasun K. Ray","Alejandro Vigna-Gomez, Javier Murillo, Manelik Ramirez, Alberto
  Borbolla, Ian Marquez"
2301.00626,"Alejandro Vigna-Gomez, Javier Murillo, Manelik Ramirez, Alberto
  Borbolla, Ian Marquez and Prasun K. Ray",Prasun K. Ray
2301.00628,"Tahereh Firoozi, Hamid Mohammadi, Mark J. Gierl","Tahereh Firoozi, Hamid Mohammadi, Mark J. Gierl"
2301.00629,Manuele Leonelli and Gherardo Varando,Manuele Leonelli
2301.00629,Manuele Leonelli and Gherardo Varando,Gherardo Varando
2301.00631,"Gersende Fort (IMT), Eric Moulines (CMAP)","Gersende Fort (IMT), Eric Moulines (CMAP)"
2301.00633,Veronica Becher and Olivier Carton,Veronica Becher
2301.00633,Veronica Becher and Olivier Carton,Olivier Carton
2301.00636,Xiao Xiong,Xiao Xiong
2301.00637,"Yuli.Zhang, Shangbo.Wang, Ruiyuan.Jiang","Yuli.Zhang, Shangbo.Wang, Ruiyuan.Jiang"
2301.00641,"Yuanzheng Li, Shangyang He, Yang Li, Yang Shi, Zhigang Zeng","Yuanzheng Li, Shangyang He, Yang Li, Yang Shi, Zhigang Zeng"
2301.00646,"Kashav Piya, Srijal Shrestha, Cameran Frank, Estephanos Jebessa,
  Tauheed Khan Mohd","Kashav Piya, Srijal Shrestha, Cameran Frank, Estephanos Jebessa,
  Tauheed Khan Mohd"
2301.0065,"Dikshant Gupta, Mathias Klusch","Dikshant Gupta, Mathias Klusch"
2301.00652,"Ching-Feng Yeh, Wei-Ning Hsu, Paden Tomasello, Abdelrahman Mohamed","Ching-Feng Yeh, Wei-Ning Hsu, Paden Tomasello, Abdelrahman Mohamed"
2301.00656,"Lixin Cao, Jun Wang, Ben Yang, Dan Su, Dong Yu","Lixin Cao, Jun Wang, Ben Yang, Dan Su, Dong Yu"
2301.00657,"Kailin Liang, Bin Liu, Yifan Hu, Rui Liu, Feilong Bao, Guanglai Gao","Kailin Liang, Bin Liu, Yifan Hu, Rui Liu, Feilong Bao, Guanglai Gao"
2301.00658,"Lasantha Thakshila Wedage, Bernard Butler, Sasitharan Balasubramaniam,
  Yevgeni Koucheryavy, Mehmet C. Vuran","Lasantha Thakshila Wedage, Bernard Butler, Sasitharan Balasubramaniam,
  Yevgeni Koucheryavy, Mehmet C. Vuran"
2301.00659,Nitin Gupta and Santosh Kumar Chaudhary,Nitin Gupta
2301.00659,Nitin Gupta and Santosh Kumar Chaudhary,Santosh Kumar Chaudhary
2301.00665,Rabimba Karanjai,Rabimba Karanjai
2301.00666,"Yuki Oyama, Daisuke Fukuda, Naoto Imura, Katsuhiro Nishinari","Yuki Oyama, Daisuke Fukuda, Naoto Imura, Katsuhiro Nishinari"
2301.00671,"Ozgur Karadeniz, Bettina Berendt, Sercan Kiyak, Stefan Mertens, Leen
  dHaenens","Ozgur Karadeniz, Bettina Berendt, Sercan Kiyak, Stefan Mertens, Leen
  dHaenens"
2301.00675,Akul Malhotra and Sumeet Kumar Gupta,Akul Malhotra
2301.00675,Akul Malhotra and Sumeet Kumar Gupta,Sumeet Kumar Gupta
2301.00676,"Kei Akuzawa, Yusuke Iwasawa, Yutaka Matsuo","Kei Akuzawa, Yusuke Iwasawa, Yutaka Matsuo"
2301.00688,"Neeraj Vashistha, Kriti Singh, Ramakant Shakya","Neeraj Vashistha, Kriti Singh, Ramakant Shakya"
2301.00691,"Maria Nesterova, Alexey Skrynnik, Aleksandr Panov","Maria Nesterova, Alexey Skrynnik, Aleksandr Panov"
2301.00693,"Rossi Kamal, Zuzana Kubincova, Mosaddek Hossain Kamal, Upama Kabir","Rossi Kamal, Zuzana Kubincova, Mosaddek Hossain Kamal, Upama Kabir"
2301.00695,"Oh-Hun Kwon, Eduard Zell","Oh-Hun Kwon, Eduard Zell"
2301.007,"Paul Gustafson, Mee Seong Im, Remy Kaldawy, Mikhail Khovanov, Zachary
  Lihn","Paul Gustafson, Mee Seong Im, Remy Kaldawy, Mikhail Khovanov, Zachary
  Lihn"
2301.00704,"Huiwen Chang, Han Zhang, Jarred Barber, AJ Maschinot, Jose Lezama, Lu
  Jiang, Ming-Hsuan Yang, Kevin Murphy, William T. Freeman, Michael Rubinstein,
  Yuanzhen Li, Dilip Krishnan","Huiwen Chang, Han Zhang, Jarred Barber, AJ Maschinot, Jose Lezama, Lu
  Jiang, Ming-Hsuan Yang, Kevin Murphy, William T. Freeman, Michael Rubinstein,
  Yuanzhen Li, Dilip Krishnan"
2301.00707,"Mohamad H. Dinan (Member, IEEE), Marco Di Renzo (Fellow, IEEE) and
  Mark F. Flanagan (Senior Member, IEEE)","Mohamad H. Dinan (Member, IEEE), Marco Di Renzo (Fellow, IEEE) and
  Mark F. Flanagan (Senior Member, IEEE)"
2301.00709,"Bimal Bhattarai and Ole-Christoffer Granmo and Lei Jiao and Rohan
  Yadav and Jivitesh Sharma",Bimal Bhattarai
2301.00709,"Bimal Bhattarai and Ole-Christoffer Granmo and Lei Jiao and Rohan
  Yadav and Jivitesh Sharma",Ole-Christoffer Granmo
2301.00709,"Bimal Bhattarai and Ole-Christoffer Granmo and Lei Jiao and Rohan
  Yadav and Jivitesh Sharma",Lei Jiao
2301.00709,"Bimal Bhattarai and Ole-Christoffer Granmo and Lei Jiao and Rohan
  Yadav and Jivitesh Sharma","Rohan
  Yadav"
2301.00709,"Bimal Bhattarai and Ole-Christoffer Granmo and Lei Jiao and Rohan
  Yadav and Jivitesh Sharma",Jivitesh Sharma
2301.0071,Stefan Machmeier,Stefan Machmeier
2301.00712,"Lesi Chen, Jing Xu and Jingzhao Zhang","Lesi Chen, Jing Xu"
2301.00712,"Lesi Chen, Jing Xu and Jingzhao Zhang",Jingzhao Zhang
2301.00714,"Zihao Xiao, Alan Yuille, Yi-Ting Chen","Zihao Xiao, Alan Yuille, Yi-Ting Chen"
2301.00716,"Felix Hamann, Adrian Ulges, Maurice Falk","Felix Hamann, Adrian Ulges, Maurice Falk"
2301.00717,"Deguang Kong, Miao Lu, Konstantin Shmakov and Jian Yang","Deguang Kong, Miao Lu, Konstantin Shmakov"
2301.00717,"Deguang Kong, Miao Lu, Konstantin Shmakov and Jian Yang",Jian Yang
2301.00719,"Jinyang Li, Yuval Moskovitch, H. V. Jagadish","Jinyang Li, Yuval Moskovitch, H. V. Jagadish"
2301.0072,"Movahhed Sadeghi, Soheil Khadirsharbiyani, Mahmut Taylan Kandemir","Movahhed Sadeghi, Soheil Khadirsharbiyani, Mahmut Taylan Kandemir"
2301.00723,"Devdhar Patel, Joshua Russell, Francesca Walsh, Tauhidur Rahman,
  Terrence Sejnowski, Hava Siegelmann","Devdhar Patel, Joshua Russell, Francesca Walsh, Tauhidur Rahman,
  Terrence Sejnowski, Hava Siegelmann"
2301.00725,"Hao Chen, Yaohui Wang, Benoit Lagadec, Antitza Dantcheva, Francois
  Bremond","Hao Chen, Yaohui Wang, Benoit Lagadec, Antitza Dantcheva, Francois
  Bremond"
2301.00726,"Lin Yang, Bowen Yang, Haiwei Dong, and Abdulmotaleb El Saddik","Lin Yang, Bowen Yang, Haiwei Dong,"
2301.00726,"Lin Yang, Bowen Yang, Haiwei Dong, and Abdulmotaleb El Saddik",Abdulmotaleb El Saddik
2301.00729,"Adam Fleischhacker, Pak-Wing Fok, Mokshay Madiman, and Nan Wu","Adam Fleischhacker, Pak-Wing Fok, Mokshay Madiman,"
2301.00729,"Adam Fleischhacker, Pak-Wing Fok, Mokshay Madiman, and Nan Wu",Nan Wu
2301.0073,"Quan Quan, Wang Shuai, Gao Wenhan","Quan Quan, Wang Shuai, Gao Wenhan"
2301.00732,Dror Chawin and Ishay Haviv,Dror Chawin
2301.00732,Dror Chawin and Ishay Haviv,Ishay Haviv
2301.00736,"Imma Valentina Curato, Orkun Furat, Lorenzo Proietti and Bennet Stroeh","Imma Valentina Curato, Orkun Furat, Lorenzo Proietti"
2301.00736,"Imma Valentina Curato, Orkun Furat, Lorenzo Proietti and Bennet Stroeh",Bennet Stroeh
2301.00737,"Arun Govindankutty, Sudarshan K. Srinivasan, and Nimish Mathure","Arun Govindankutty, Sudarshan K. Srinivasan,"
2301.00737,"Arun Govindankutty, Sudarshan K. Srinivasan, and Nimish Mathure",Nimish Mathure
2301.00738,"Morgane Ayle, Jan Schuchardt, Lukas Gosch, Daniel Z""ugner, Stephan
  G""unnemann","Morgane Ayle, Jan Schuchardt, Lukas Gosch, Daniel Z""ugner, Stephan
  G""unnemann"
2301.00739,Michele Barbato and Nicola Bianchessi,Michele Barbato
2301.00739,Michele Barbato and Nicola Bianchessi,Nicola Bianchessi
2301.0074,"Shuangmei Wang, Rui Ma, Tieru Wu, Yang Cao","Shuangmei Wang, Rui Ma, Tieru Wu, Yang Cao"
2301.00743,Przemyslaw Koprowski,Przemyslaw Koprowski
2301.00746,"Santhosh Kumar Ramakrishnan, Ziad Al-Halah, Kristen Grauman","Santhosh Kumar Ramakrishnan, Ziad Al-Halah, Kristen Grauman"
2301.00748,"Hosein Masoomy, Tom Chou, Lucas B""ottcher","Hosein Masoomy, Tom Chou, Lucas B""ottcher"
2301.0075,"Sumit Shekhar, Max Reimann, Moritz Hilscher, Amir Semmo, J""urgen
  D""ollner, Matthias Trapp","Sumit Shekhar, Max Reimann, Moritz Hilscher, Amir Semmo, J""urgen
  D""ollner, Matthias Trapp"
2301.00752,"Shoki Ohta, Takayuki Nishio, Riichi Kudo, Kahoko Takahashi, Hisashi
  Nagata","Shoki Ohta, Takayuki Nishio, Riichi Kudo, Kahoko Takahashi, Hisashi
  Nagata"
2301.00753,Reza Dastbasteh and Khalil Shivji,Reza Dastbasteh
2301.00753,Reza Dastbasteh and Khalil Shivji,Khalil Shivji
2301.00754,Nicola Prezza,Nicola Prezza
2301.00757,"Yunqi Wang, Yang Li, Qingjiang Shi, Yik-Chung Wu","Yunqi Wang, Yang Li, Qingjiang Shi, Yik-Chung Wu"
2301.00761,"Elise Grosjean, Bernd Simeon","Elise Grosjean, Bernd Simeon"
2301.00764,"Christian Lenz, Sven Behnke","Christian Lenz, Sven Behnke"
2301.00765,"Seol Ah Park, Tamara Sipka, Zuzana Kriva, George Lutfalla, Mai
  Nguyen-Chi, and Karol Mikula","Seol Ah Park, Tamara Sipka, Zuzana Kriva, George Lutfalla, Mai
  Nguyen-Chi,"
2301.00765,"Seol Ah Park, Tamara Sipka, Zuzana Kriva, George Lutfalla, Mai
  Nguyen-Chi, and Karol Mikula",Karol Mikula
2301.00767,"Zehua Sun, Yonghui Xu, Yong Liu, Wei He, Lanju Kong, Fangzhao Wu, Yali
  Jiang, Lizhen Cui","Zehua Sun, Yonghui Xu, Yong Liu, Wei He, Lanju Kong, Fangzhao Wu, Yali
  Jiang, Lizhen Cui"
2301.00768,"Vitor T. Camacho, Jose Cruz","Vitor T. Camacho, Jose Cruz"
2301.00771,"Harel Biggie, Eugene R. Rush, Danny G. Riley, Shakeeb Ahmad, Michael
  T. Ohradzansky, Kyle Harlow, Michael J. Miles, Daniel Torres, Steve McGuire,
  Eric W. Frew, Christoffer Heckman, J. Sean Humbert","Harel Biggie, Eugene R. Rush, Danny G. Riley, Shakeeb Ahmad, Michael
  T. Ohradzansky, Kyle Harlow, Michael J. Miles, Daniel Torres, Steve McGuire,
  Eric W. Frew, Christoffer Heckman, J. Sean Humbert"
2301.00772,"Hong-Yu Zhou, Chixiang Lu, Chaoqi Chen, Sibei Yang, Yizhou Yu","Hong-Yu Zhou, Chixiang Lu, Chaoqi Chen, Sibei Yang, Yizhou Yu"
2301.00774,"Elias Frantar, Dan Alistarh","Elias Frantar, Dan Alistarh"
2301.00776,"Pengfei Wen, Zhi-Sheng Ye, Yong Li, Shaowei Chen, Pu Xie, Shuai Zhao","Pengfei Wen, Zhi-Sheng Ye, Yong Li, Shaowei Chen, Pu Xie, Shuai Zhao"
2301.00785,"Jie Liu, Yixiao Zhang, Jie-Neng Chen, Junfei Xiao, Yongyi Lu, Bennett
  A. Landman, Yixuan Yuan, Alan Yuille, Yucheng Tang, Zongwei Zhou","Jie Liu, Yixiao Zhang, Jie-Neng Chen, Junfei Xiao, Yongyi Lu, Bennett
  A. Landman, Yixuan Yuan, Alan Yuille, Yucheng Tang, Zongwei Zhou"
2301.00786,"Huiping Huang, Linlong Wu, Bhavani Shankar, Abdelhak M. Zoubir","Huiping Huang, Linlong Wu, Bhavani Shankar, Abdelhak M. Zoubir"
2301.0079,Thomas Wong and Mauricio Barahona,Thomas Wong
2301.0079,Thomas Wong and Mauricio Barahona,Mauricio Barahona
2301.00792,"Francisco Valentini, German Rosati, Diego Fernandez Slezak, Edgar
  Altszyler","Francisco Valentini, German Rosati, Diego Fernandez Slezak, Edgar
  Altszyler"
2301.00793,"Agostino Capponi, Mihailo Stojnic","Agostino Capponi, Mihailo Stojnic"
2301.00794,"Anshul Shah, Benjamin Lundell, Harpreet Sawhney, Rama Chellappa","Anshul Shah, Benjamin Lundell, Harpreet Sawhney, Rama Chellappa"
2301.00797,Klaus Heeger and Andre Nichterlein and Rolf Niedermeier,Klaus Heeger
2301.00797,Klaus Heeger and Andre Nichterlein and Rolf Niedermeier,Andre Nichterlein
2301.00797,Klaus Heeger and Andre Nichterlein and Rolf Niedermeier,Rolf Niedermeier
2301.00798,Purbesh Mitra and Sennur Ulukus,Purbesh Mitra
2301.00798,Purbesh Mitra and Sennur Ulukus,Sennur Ulukus
2301.00801,"Agostino Capponi, Mihailo Stojnic","Agostino Capponi, Mihailo Stojnic"
2301.00802,"Shourav B. Rabbani, Ivan V. Medri, Manar D. Samad","Shourav B. Rabbani, Ivan V. Medri, Manar D. Samad"
2301.00803,Kuang Huang and Qiang Du,Kuang Huang
2301.00803,Kuang Huang and Qiang Du,Qiang Du
2301.00805,"Jianzong Wu, Xiangtai Li, Henghui Ding, Xia Li, Guangliang Cheng,
  Yunhai Tong, Chen Change Loy","Jianzong Wu, Xiangtai Li, Henghui Ding, Xia Li, Guangliang Cheng,
  Yunhai Tong, Chen Change Loy"
2301.00806,"Suyoung Choi, Hyeontae Jang, Mathieu Vallee","Suyoung Choi, Hyeontae Jang, Mathieu Vallee"
2301.00808,"Sanghyun Woo, Shoubhik Debnath, Ronghang Hu, Xinlei Chen, Zhuang Liu,
  In So Kweon and Saining Xie","Sanghyun Woo, Shoubhik Debnath, Ronghang Hu, Xinlei Chen, Zhuang Liu,
  In So Kweon"
2301.00808,"Sanghyun Woo, Shoubhik Debnath, Ronghang Hu, Xinlei Chen, Zhuang Liu,
  In So Kweon and Saining Xie",Saining Xie
2301.0081,"Andreea Bobu, Yi Liu, Rohin Shah, Daniel S. Brown, Anca D. Dragan","Andreea Bobu, Yi Liu, Rohin Shah, Daniel S. Brown, Anca D. Dragan"
2301.00812,"Erim Yanik, Steven Schwaitzberg, Gene Yang, Xavier Intes, Jack
  Norfleet, Matthew Hackett, Suvranu De","Erim Yanik, Steven Schwaitzberg, Gene Yang, Xavier Intes, Jack
  Norfleet, Matthew Hackett, Suvranu De"
2301.00813,"Lirong Wu, Yufei Huang, Haitao Lin, Stan Z. Li","Lirong Wu, Yufei Huang, Haitao Lin, Stan Z. Li"
2301.00815,"Chenyu Xue, Fan Wang, Yuanzhuo Zhu, Hui Li, Deyu Meng, Dinggang Shen,
  and Chunfeng Lian","Chenyu Xue, Fan Wang, Yuanzhuo Zhu, Hui Li, Deyu Meng, Dinggang Shen,"
2301.00815,"Chenyu Xue, Fan Wang, Yuanzhuo Zhu, Hui Li, Deyu Meng, Dinggang Shen,
  and Chunfeng Lian",Chunfeng Lian
2301.00818,"Zhongtao Chen, Chenghu Mi, Siwei Duo, Jingfei He, Yatong Zhou","Zhongtao Chen, Chenghu Mi, Siwei Duo, Jingfei He, Yatong Zhou"
2301.00819,"Syed Kazmi, Berk Gorgulu, Mucahit Cevik, Mustafa Gokce Baydogan","Syed Kazmi, Berk Gorgulu, Mucahit Cevik, Mustafa Gokce Baydogan"
2301.00823,Matthias Babel and Johannes Sedlmeir,Matthias Babel
2301.00823,Matthias Babel and Johannes Sedlmeir,Johannes Sedlmeir
2301.00832,C. Sean Burns,C. Sean Burns
2301.00833,"Kun Tang, Yuqi Wang, Shaobo Wang, Da Gao, Haojie Li, Xindong Liang,
  Patrick Sebbah, Yibin Li, Jin Zhang, and Junhui Shi","Kun Tang, Yuqi Wang, Shaobo Wang, Da Gao, Haojie Li, Xindong Liang,
  Patrick Sebbah, Yibin Li, Jin Zhang,"
2301.00833,"Kun Tang, Yuqi Wang, Shaobo Wang, Da Gao, Haojie Li, Xindong Liang,
  Patrick Sebbah, Yibin Li, Jin Zhang, and Junhui Shi",Junhui Shi
2301.00835,Jian Chen and Manar H. Alalfi and Thomas R. Dean,Jian Chen
2301.00835,Jian Chen and Manar H. Alalfi and Thomas R. Dean,Manar H. Alalfi
2301.00835,Jian Chen and Manar H. Alalfi and Thomas R. Dean,Thomas R. Dean
2301.00836,Vishweshwar V. Dixit,Vishweshwar V. Dixit
2301.00838,"Paul Topf Aguiar de Medeiros, Paul Njayou, Flavie Rometsch, Tommy
  Nilsson, Leonie Becker, Aidan Cowley","Paul Topf Aguiar de Medeiros, Paul Njayou, Flavie Rometsch, Tommy
  Nilsson, Leonie Becker, Aidan Cowley"
2301.0084,Xiaodong Wu,Xiaodong Wu
2301.00841,"Shirong Xu, Will Wei Sun and Guang Cheng","Shirong Xu, Will Wei Sun"
2301.00841,"Shirong Xu, Will Wei Sun and Guang Cheng",Guang Cheng
2301.00843,"Daniel Chen, Alexander G. Strang, Andrew W. Eckford, and Peter J.
  Thomas","Daniel Chen, Alexander G. Strang, Andrew W. Eckford,"
2301.00843,"Daniel Chen, Alexander G. Strang, Andrew W. Eckford, and Peter J.
  Thomas","Peter J.
  Thomas"
2301.00844,"Gustavo Jorge Martins de Aguiar, Ramon Baptista Narcizo, Rodolfo
  Cardoso, Iara Tammela, Edwin Benito Mitacc Meza, Danilo Colombo, Luiz
  Ant^onio de Oliveira Chaves, Jamile Eleuterio Delesposte","Gustavo Jorge Martins de Aguiar, Ramon Baptista Narcizo, Rodolfo
  Cardoso, Iara Tammela, Edwin Benito Mitacc Meza, Danilo Colombo, Luiz
  Ant^onio de Oliveira Chaves, Jamile Eleuterio Delesposte"
2301.00847,Aleem Akhtar,Aleem Akhtar
2301.00849,Soroush Alamdari,Soroush Alamdari
2301.00853,Ferdinand Willemin,Ferdinand Willemin
2301.00858,"Yue Wang, Alvaro Velasquez, George Atia, Ashley Prater-Bennette,
  Shaofeng Zou","Yue Wang, Alvaro Velasquez, George Atia, Ashley Prater-Bennette,
  Shaofeng Zou"
2301.00861,"Taeyoung Kong, Kalhan Koul, Priyanka Raina, Mark Horowitz, and
  Christopher Torng","Taeyoung Kong, Kalhan Koul, Priyanka Raina, Mark Horowitz, and
  Christopher Torng"
2301.00865,"Alex C. Fish, Daniel R. Reynolds, and Steven B. Roberts","Alex C. Fish, Daniel R. Reynolds,"
2301.00865,"Alex C. Fish, Daniel R. Reynolds, and Steven B. Roberts",Steven B. Roberts
2301.00866,"Seyed S. Mohammadi, Nuno F. Duarte, Dimitris Dimou, Yiming Wang,
  Matteo Taiana, Pietro Morerio, Atabak Dehban, Plinio Moreno, Alexandre
  Bernardino, Alessio Del Bue and Jose Santos-Victor","Seyed S. Mohammadi, Nuno F. Duarte, Dimitris Dimou, Yiming Wang,
  Matteo Taiana, Pietro Morerio, Atabak Dehban, Plinio Moreno, Alexandre
  Bernardino, Alessio Del Bue"
